sex,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,length_of_stay,age_cat_25 - 45,age_cat_Greater than 45,age_cat_Less than 25,not_recidivist
1,0,0,0,0,0,0,0,0,1,1
1,1,0,0,0,0,1,0,0,1,1
1,1,0,0,0,0,1,0,1,0,1
1,0,0,0,0,7,0,1,0,0,1
1,1,0,0,0,0,-1,1,0,0,1
1,1,0,0,0,3,2,0,0,1,0
1,1,0,0,0,0,1,1,0,0,1
1,0,0,0,1,9,1,1,0,0,0
1,1,0,0,0,2,0,1,0,0,0
1,1,0,0,0,1,1,1,0,0,1
1,0,0,0,0,0,53,0,0,1,1
0,1,0,0,0,0,0,0,0,1,1
1,1,0,0,2,3,1,1,0,0,1
1,1,0,0,0,3,1,1,0,0,0
1,1,0,0,0,1,0,0,1,0,1
0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,3,0,0,1,0
1,0,1,0,0,1,0,1,0,0,0
1,1,0,0,0,2,0,1,0,0,1
1,1,0,0,0,0,0,1,0,0,1
1,1,0,0,0,3,0,1,0,0,1
1,0,0,0,1,1,0,0,0,1,0
1,0,0,0,0,2,-1,1,0,0,1
0,1,0,0,0,0,1,0,1,0,1
1,0,0,0,0,1,0,1,0,0,0
1,0,0,0,0,25,1,0,1,0,1
1,1,0,0,0,4,1,1,0,0,1
1,0,0,0,0,3,0,1,0,0,1
1,1,0,0,0,0,1,1,0,0,0
1,1,0,1,0,15,90,1,0,0,0
1,0,0,0,0,0,0,1,0,0,1
1,1,0,0,0,0,1,0,1,0,1
1,1,0,0,0,0,37,1,0,0,0
0,1,0,0,0,4,257,0,1,0,1
1,0,0,0,0,3,47,1,0,0,0
1,0,0,0,0,1,0,1,0,0,1
0,0,0,0,0,0,2,1,0,0,1
0,1,0,0,0,0,1,1,0,0,1
1,1,0,0,0,1,1,1,0,0,0
0,0,0,0,1,0,0,1,0,0,1
1,0,0,0,0,3,2,1,0,0,1
1,1,0,0,1,4,0,0,0,1,0
1,0,0,0,0,0,72,1,0,0,1
1,1,0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,1,1,0,0,1
0,1,0,0,0,0,0,1,0,0,1
0,1,0,0,0,4,0,1,0,0,1
0,0,0,0,0,0,-1,0,0,1,1
1,1,0,0,0,5,0,1,0,0,0
1,1,0,0,0,0,2,1,0,0,1
1,0,0,0,0,3,1,0,1,0,1
1,0,0,0,0,8,49,0,0,1,0
1,0,0,0,0,4,118,1,0,0,1
1,0,0,0,0,10,0,1,0,0,0
0,0,0,0,0,4,0,1,0,0,0
1,0,0,0,0,2,0,0,1,0,1
1,0,0,0,0,0,1,1,0,0,1
1,0,0,0,1,0,0,0,0,1,0
1,0,0,0,0,22,71,0,1,0,0
0,1,0,0,0,3,0,0,1,0,0
1,0,0,0,0,10,0,1,0,0,0
1,0,0,0,0,1,62,0,1,0,1
1,0,1,0,0,1,187,0,0,1,0
1,1,0,1,0,4,2,0,0,1,0
0,1,0,0,0,2,0,1,0,0,0
1,1,0,0,0,3,0,1,0,0,0
1,0,0,0,0,1,5,0,0,1,0
1,0,0,0,0,0,2,0,0,1,1
1,0,0,0,0,8,0,0,1,0,0
1,0,0,0,0,5,0,1,0,0,1
1,1,0,0,0,1,1,1,0,0,1
0,0,0,0,0,0,1,1,0,0,0
1,1,0,0,0,1,0,1,0,0,0
1,0,0,0,0,8,5,1,0,0,1
1,0,0,0,0,5,0,0,1,0,0
0,0,0,0,0,0,4,1,0,0,1
1,1,0,0,0,2,0,0,0,1,1
1,1,0,0,0,4,0,1,0,0,1
1,0,0,0,0,21,0,0,1,0,1
1,1,0,4,0,4,0,0,0,1,1
1,1,0,0,0,1,36,1,0,0,0
1,1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,6,0,1,0,0,1
1,0,3,1,0,9,0,1,0,0,0
1,0,0,0,0,15,1,0,1,0,1
1,0,0,0,0,1,1,1,0,0,1
1,0,0,0,0,10,9,0,1,0,0
1,0,1,0,1,2,36,0,0,1,1
0,0,0,0,0,5,1,1,0,0,0
0,1,0,0,0,2,0,1,0,0,0
1,1,0,0,0,5,1,1,0,0,1
1,1,0,0,0,2,0,1,0,0,1
1,0,0,0,0,4,44,1,0,0,0
1,1,0,0,0,1,2,1,0,0,1
1,1,0,0,0,0,0,0,1,0,1
1,1,0,0,0,1,0,0,1,0,1
0,1,0,0,0,1,25,1,0,0,0
1,1,0,0,0,4,0,1,0,0,1
1,0,0,0,0,3,0,0,0,1,0
1,1,0,0,0,1,1,0,0,1,1
1,0,0,0,0,18,1,1,0,0,0
1,0,0,0,0,1,21,1,0,0,0
0,0,0,0,0,7,39,1,0,0,0
1,0,0,0,0,20,1,1,0,0,1
0,0,0,0,0,1,0,1,0,0,1
1,0,0,0,0,16,1,1,0,0,0
1,1,0,0,0,1,2,1,0,0,0
1,1,0,0,0,7,151,0,1,0,1
1,0,0,0,0,1,1,1,0,0,1
1,0,0,0,0,0,0,0,1,0,0
1,0,0,0,1,2,7,1,0,0,1
0,1,0,0,0,0,1,0,1,0,1
1,1,0,0,0,7,0,0,1,0,1
0,0,0,0,0,0,1,1,0,0,1
1,1,0,0,0,3,35,0,0,1,1
1,0,0,0,0,11,5,1,0,0,0
1,0,0,0,0,2,0,1,0,0,0
1,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,5,1,1,0,0,0
1,0,0,0,0,1,1,1,0,0,0
1,0,0,2,0,17,15,1,0,0,0
0,1,0,0,0,0,0,1,0,0,1
1,1,0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,2,0,0,1,1
1,0,0,0,0,4,5,1,0,0,0
1,0,0,0,1,12,1,1,0,0,0
1,0,0,0,0,0,1,0,0,1,0
1,1,0,0,0,1,40,0,1,0,0
1,1,0,0,0,0,0,0,0,1,1
0,0,0,0,0,2,1,0,1,0,1
1,0,0,0,0,0,2,0,0,1,0
1,0,0,0,0,14,56,1,0,0,1
1,0,0,0,0,1,1,1,0,0,1
0,0,0,0,0,3,0,1,0,0,1
1,0,0,0,0,16,2,1,0,0,0
0,1,0,0,0,1,29,1,0,0,1
1,0,0,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,0,0,1,0
1,1,0,0,0,1,8,0,0,1,1
1,0,0,0,0,7,197,1,0,0,1
1,0,0,0,0,0,8,1,0,0,1
1,1,0,0,0,0,53,1,0,0,1
1,0,0,0,0,1,0,1,0,0,1
1,0,0,0,0,22,1,1,0,0,0
1,0,0,0,0,0,15,0,0,1,0
1,0,0,0,0,9,0,1,0,0,0
1,0,0,0,0,2,0,1,0,0,1
1,0,0,0,0,1,0,1,0,0,1
1,0,0,3,0,7,5,1,0,0,1
0,1,0,0,0,2,0,0,1,0,1
0,1,0,0,0,0,0,1,0,0,1
1,1,0,0,0,6,152,1,0,0,0
1,0,0,0,0,2,1,1,0,0,0
1,1,0,0,0,1,11,1,0,0,1
1,0,0,0,0,2,0,1,0,0,1
1,0,0,0,0,6,0,1,0,0,0
1,0,0,1,0,2,8,0,0,1,0
1,0,0,0,0,29,0,0,1,0,0
0,0,0,0,0,23,-1,1,0,0,0
1,0,0,0,0,3,-1,1,0,0,0
1,0,0,0,1,1,0,1,0,0,0
1,0,0,0,0,2,33,0,0,1,0
1,0,0,0,0,5,300,0,1,0,1
1,1,0,0,0,0,1,1,0,0,1
0,1,0,0,0,6,6,0,1,0,1
1,0,0,0,0,16,0,0,1,0,0
1,1,0,0,0,2,10,0,1,0,1
1,1,0,0,0,0,2,1,0,0,1
0,0,0,0,0,2,0,1,0,0,1
0,1,0,0,0,4,2,0,0,1,0
1,1,0,0,0,3,37,1,0,0,0
1,1,0,0,0,1,11,0,0,1,1
1,1,0,0,0,1,0,0,0,1,0
0,0,0,0,0,0,191,1,0,0,1
1,0,0,0,0,10,22,1,0,0,0
1,1,0,0,0,0,0,1,0,0,1
1,0,0,0,2,0,7,0,0,1,0
1,0,0,0,0,9,0,1,0,0,1
1,0,0,0,0,5,323,1,0,0,1
0,0,0,0,0,0,25,0,0,1,1
0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,5,0,0,0,0,1,0
1,1,0,0,0,0,2,0,1,0,1
1,0,0,0,0,2,30,0,1,0,1
1,0,0,0,4,2,1,0,0,1,0
1,1,0,0,0,1,0,1,0,0,1
0,1,0,0,0,0,0,0,1,0,1
1,1,0,0,0,0,1,0,0,1,1
1,1,1,0,0,10,-1,1,0,0,0
0,0,0,0,0,5,9,1,0,0,0
1,0,5,0,2,4,23,0,0,1,0
0,1,0,0,0,3,1,1,0,0,0
0,1,0,0,0,0,11,0,0,1,1
1,1,0,0,0,1,0,1,0,0,0
1,1,0,0,0,9,117,0,1,0,0
1,0,0,0,0,4,0,1,0,0,0
1,1,0,0,0,2,0,1,0,0,1
1,1,0,1,3,1,8,0,0,1,0
1,1,0,0,0,0,11,0,1,0,1
1,0,0,0,0,0,0,1,0,0,1
1,0,1,0,0,6,0,1,0,0,0
0,0,0,0,0,2,1,0,0,1,0
0,0,0,0,0,7,1,0,0,1,1
1,1,0,0,0,0,1,1,0,0,1
0,1,0,0,4,1,0,0,0,1,1
1,1,0,0,0,1,0,0,1,0,1
0,1,0,0,0,0,2,1,0,0,1
1,0,0,2,2,13,2,1,0,0,0
1,0,0,2,2,27,10,1,0,0,0
1,1,0,0,0,2,9,0,1,0,1
1,1,0,0,0,0,2,1,0,0,1
1,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,9,12,1,0,0,0
1,1,0,0,0,3,6,0,1,0,1
1,1,0,0,0,1,1,0,0,1,1
1,0,0,0,0,3,1,0,1,0,0
1,1,0,0,0,0,1,1,0,0,0
1,0,0,0,0,6,0,1,0,0,0
1,0,1,2,1,6,1,1,0,0,1
1,0,0,0,0,0,0,1,0,0,1
1,1,0,0,0,3,0,0,1,0,1
0,0,0,0,0,1,1,1,0,0,1
0,1,0,0,0,3,0,1,0,0,0
1,0,0,0,0,0,2,0,0,1,1
1,1,0,0,0,1,0,0,0,1,0
0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,2,-1,1,0,0,1
1,1,0,0,0,0,1,0,0,1,1
1,0,0,0,0,4,0,0,1,0,1
1,1,0,1,2,4,2,0,0,1,0
1,0,0,0,0,2,169,1,0,0,1
1,0,0,0,0,0,0,1,0,0,1
1,0,0,0,1,5,1,0,0,1,0
1,0,0,0,1,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,2,5,1,0,0,1
0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,2,1,1,0,0,1
1,1,0,0,0,1,0,1,0,0,1
1,0,0,0,0,1,3,0,0,1,0
0,0,0,0,0,0,2,1,0,0,0
1,0,0,0,0,0,11,0,0,1,1
0,1,0,2,0,7,1,0,0,1,1
1,0,0,0,0,6,0,1,0,0,0
0,0,0,0,0,1,4,0,0,1,1
1,0,0,0,0,8,25,1,0,0,0
1,0,0,0,0,2,0,1,0,0,0
1,1,0,0,0,0,6,1,0,0,1
1,0,0,0,0,8,2,0,0,1,0
0,1,0,0,0,0,0,0,1,0,1
1,1,0,0,0,1,3,0,0,1,0
1,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,4,0,1,0,1
0,0,0,0,0,0,57,1,0,0,0
1,1,0,0,0,0,0,1,0,0,1
0,0,0,0,0,1,-1,0,0,1,1
1,0,0,0,0,2,58,0,0,1,0
1,0,0,0,0,0,4,0,0,1,0
1,1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,3,206,1,0,0,1
1,0,0,0,0,12,151,0,1,0,0
1,0,1,0,2,1,1,0,0,1,0
1,0,0,0,0,1,0,1,0,0,1
1,0,0,0,0,2,3,0,0,1,0
1,0,0,0,0,4,1,1,0,0,0
1,0,0,0,0,11,2,1,0,0,0
1,0,0,0,1,0,1,0,0,1,1
0,0,0,0,0,1,2,0,0,1,0
1,0,0,0,0,3,0,1,0,0,0
1,0,0,0,0,6,39,1,0,0,0
1,0,0,0,0,4,34,1,0,0,0
1,1,0,0,0,6,0,1,0,0,0
1,1,0,0,0,0,1,0,1,0,1
1,1,0,0,0,0,-1,1,0,0,1
1,0,0,0,0,4,0,1,0,0,1
1,0,0,0,1,3,16,0,0,1,0
1,1,0,0,0,0,37,0,1,0,0
1,0,0,0,0,0,1,1,0,0,0
1,0,0,0,0,0,0,1,0,0,1
1,1,0,0,0,6,0,0,0,1,0
1,0,0,0,0,11,0,1,0,0,1
1,0,0,0,0,2,1,1,0,0,1
1,1,0,0,0,0,2,0,1,0,1
1,0,0,0,0,7,1,1,0,0,0
0,0,0,0,0,0,4,0,0,1,0
1,0,0,0,0,2,1,0,1,0,1
1,0,0,0,0,2,0,1,0,0,0
1,1,0,0,0,27,1,0,1,0,1
1,1,0,0,0,0,1,1,0,0,0
1,1,0,0,0,1,0,1,0,0,1
1,0,0,0,0,0,1,1,0,0,1
1,0,1,1,0,2,49,1,0,0,0
1,0,0,0,1,8,1,1,0,0,1
0,0,0,0,0,5,0,1,0,0,0
0,0,0,0,0,2,2,1,0,0,0
1,0,0,0,0,2,21,1,0,0,0
1,0,0,0,0,2,3,1,0,0,1
1,1,0,0,0,6,1,1,0,0,0
1,0,0,0,0,20,3,0,1,0,1
1,1,0,0,0,0,43,1,0,0,1
1,1,0,0,0,0,1,0,1,0,1
1,1,0,0,0,1,3,1,0,0,0
1,1,0,0,0,0,1,0,1,0,1
1,0,0,0,1,2,0,1,0,0,1
0,0,0,0,0,3,2,0,1,0,1
1,0,0,0,0,0,0,0,1,0,1
0,1,0,0,0,0,0,1,0,0,1
1,0,1,0,0,10,2,1,0,0,0
1,0,0,0,0,0,0,0,1,0,1
1,1,0,0,0,1,0,1,0,0,0
0,0,0,0,0,0,9,0,1,0,0
1,0,0,0,0,1,2,0,1,0,0
1,0,0,2,2,2,1,0,0,1,0
1,0,0,0,0,4,3,0,1,0,0
1,1,0,0,0,3,0,0,1,0,1
1,0,0,0,0,15,42,1,0,0,1
1,0,0,1,1,8,255,0,0,1,0
1,1,0,0,0,2,18,1,0,0,1
1,0,0,0,0,1,0,1,0,0,0
1,0,1,0,0,9,1,1,0,0,0
1,0,0,0,0,6,6,1,0,0,1
1,0,0,0,0,1,115,1,0,0,1
1,0,0,0,0,12,-1,0,1,0,1
1,0,0,0,0,0,4,0,1,0,0
1,0,0,1,0,3,-1,1,0,0,0
1,1,0,0,3,1,1,0,0,1,0
0,1,0,0,0,0,-1,0,1,0,1
1,0,0,0,0,7,1,1,0,0,0
0,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,8,40,1,0,0,1
1,0,0,0,0,9,1,1,0,0,1
1,0,0,0,0,1,14,1,0,0,1
1,0,0,0,0,1,-1,1,0,0,1
1,0,0,0,0,5,28,1,0,0,0
0,1,0,0,0,10,13,1,0,0,0
0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,1,5,4,1,0,0,0
1,1,0,0,1,2,24,0,0,1,0
1,0,0,0,0,7,117,0,1,0,0
1,0,0,0,0,2,0,0,0,1,0
1,0,0,1,0,11,1,1,0,0,0
1,1,0,1,0,4,7,0,0,1,0
1,0,0,0,0,1,1,1,0,0,1
1,1,0,0,0,1,0,1,0,0,1
1,0,0,0,0,0,0,1,0,0,1
0,1,0,0,0,0,0,0,1,0,0
1,0,0,0,0,1,0,1,0,0,1
0,0,0,1,0,4,2,1,0,0,1
1,0,1,0,0,4,1,1,0,0,0
1,1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,1,0,1
1,0,2,0,0,14,1,1,0,0,0
1,0,0,0,0,5,0,1,0,0,0
1,0,0,5,1,15,2,0,0,1,0
1,1,0,0,0,0,1,0,1,0,1
0,0,0,0,0,15,-1,1,0,0,0
1,1,0,0,0,0,1,1,0,0,0
1,1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,10,1,1,0,0,1
1,1,0,0,0,2,3,1,0,0,1
1,1,0,0,0,0,0,1,0,0,1
1,0,0,0,3,1,22,0,0,1,0
1,0,0,0,0,0,18,1,0,0,1
1,0,0,0,0,4,0,0,1,0,0
0,0,0,0,0,0,1,0,0,1,1
0,0,0,0,0,0,0,1,0,0,1
0,0,0,1,0,2,1,0,0,1,1
1,1,0,0,0,1,0,0,0,1,1
1,0,0,0,0,12,118,0,1,0,0
0,0,0,0,0,2,4,1,0,0,0
1,1,0,0,0,5,1,0,1,0,0
1,0,3,1,0,13,1,1,0,0,0
0,1,0,0,0,0,1,0,1,0,1
1,0,0,0,0,0,0,0,0,1,1
1,0,0,0,1,0,0,0,0,1,0
1,0,0,0,0,5,6,1,0,0,0
0,1,0,0,0,1,1,1,0,0,1
0,0,0,0,0,2,23,1,0,0,0
1,0,0,0,0,1,0,0,0,1,0
1,0,0,0,0,3,8,0,0,1,0
1,0,0,0,0,0,1,0,0,1,1
1,1,0,0,0,8,1,1,0,0,1
0,0,0,0,0,0,0,0,0,1,0
1,1,0,0,0,0,3,0,0,1,1
0,1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,1,1
1,0,0,0,0,5,0,1,0,0,1
1,1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,1
1,1,0,0,0,1,30,1,0,0,0
1,0,0,0,0,9,4,1,0,0,0
1,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,2,57,0,0,1,0
0,0,0,0,0,0,0,0,0,1,1
1,0,0,1,0,3,6,0,0,1,0
1,1,0,0,0,0,12,1,0,0,1
1,1,0,0,0,0,0,0,0,1,1
1,0,0,1,0,6,48,1,0,0,0
1,0,0,0,0,0,5,0,0,1,0
1,1,0,0,0,0,0,0,1,0,1
0,0,0,0,0,7,1,1,0,0,0
0,0,0,0,0,0,1,0,1,0,1
1,0,0,0,0,9,1,1,0,0,0
1,0,0,0,0,7,4,0,1,0,0
0,0,0,0,0,2,0,0,1,0,0
1,0,0,0,0,6,0,1,0,0,0
0,1,0,0,0,0,-1,0,1,0,1
1,1,0,0,0,0,29,1,0,0,0
1,0,0,0,0,0,1,0,0,1,0
1,1,0,0,0,0,1,0,0,1,0
1,1,0,0,0,0,-1,0,1,0,1
1,1,0,0,0,5,35,1,0,0,0
0,0,0,0,0,1,0,1,0,0,1
1,0,0,0,0,1,0,0,1,0,1
1,0,0,0,0,13,1,0,1,0,1
0,0,0,0,0,6,0,1,0,0,1
1,0,0,0,0,0,1,1,0,0,1
0,1,0,0,0,2,0,1,0,0,0
1,0,0,0,0,0,5,0,1,0,1
1,1,0,0,0,1,0,1,0,0,1
1,0,0,0,0,5,2,0,1,0,1
1,1,0,0,1,0,0,0,0,1,1
0,1,0,0,0,0,1,1,0,0,1
1,1,0,0,0,4,0,1,0,0,0
1,0,0,3,1,6,0,1,0,0,1
1,1,0,0,0,0,0,1,0,0,1
0,1,0,0,0,3,11,1,0,0,0
1,1,0,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,1,0,0,1
1,0,1,0,0,5,170,1,0,0,0
1,0,0,0,0,5,0,0,1,0,0
1,1,0,0,0,0,-1,0,0,1,1
1,0,0,0,0,2,0,1,0,0,1
1,0,0,0,0,3,5,1,0,0,0
0,0,0,0,0,1,62,1,0,0,1
0,0,0,0,0,7,1,1,0,0,0
1,0,0,0,0,0,1,1,0,0,1
1,0,0,0,0,2,0,1,0,0,0
1,0,0,0,0,2,6,0,0,1,0
1,0,0,0,0,7,0,1,0,0,0
0,1,0,0,0,0,0,0,0,1,0
1,1,0,0,0,5,0,0,1,0,1
1,0,0,0,0,5,0,1,0,0,0
0,0,0,0,0,1,0,0,1,0,1
1,0,0,0,0,1,1,0,0,1,1
1,1,0,0,0,2,33,1,0,0,0
1,1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,2,0,1,0,0,0
1,0,0,0,0,0,24,1,0,0,1
0,0,0,0,0,1,33,1,0,0,0
1,0,0,0,0,11,1,1,0,0,0
1,0,0,0,0,3,8,1,0,0,0
0,0,0,1,0,10,14,1,0,0,0
1,0,0,0,2,0,6,0,0,1,0
1,1,0,0,0,0,0,0,1,0,1
0,1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,4,0,0,0,1,1
1,0,0,0,0,5,3,1,0,0,0
1,0,0,0,0,2,0,0,0,1,0
1,1,0,0,0,1,0,0,1,0,1
1,1,0,0,0,0,23,1,0,0,0
1,1,0,0,0,0,21,1,0,0,0
1,0,0,0,3,12,0,1,0,0,0
1,1,0,0,0,0,1,0,1,0,1
1,0,0,0,0,2,0,0,1,0,1
1,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,1,1,0,0,1
1,0,0,0,0,1,0,1,0,0,1
1,0,0,0,0,0,5,1,0,0,1
1,1,0,0,0,3,0,1,0,0,0
1,0,1,0,0,8,6,1,0,0,0
1,0,0,0,0,1,15,0,0,1,1
1,0,1,0,0,5,1,0,0,1,0
1,1,0,0,0,4,1,1,0,0,1
0,0,0,0,0,25,9,0,1,0,0
0,0,0,0,0,1,1,1,0,0,0
1,0,0,0,0,9,1,1,0,0,1
1,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,1,1
1,0,1,1,2,4,31,0,0,1,1
0,0,0,0,0,0,1,1,0,0,1
1,0,0,0,0,9,0,1,0,0,0
1,0,0,0,0,0,1,0,0,1,0
0,1,0,0,0,0,18,0,0,1,0
1,0,0,0,0,1,0,0,0,1,1
1,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,1,0,0,1
1,0,0,0,1,9,1,1,0,0,0
1,1,0,0,0,3,0,0,1,0,1
1,0,0,0,0,2,0,1,0,0,1
1,1,0,0,0,0,0,0,1,0,1
1,0,0,0,0,2,1,1,0,0,0
1,0,0,0,1,1,0,0,0,1,1
1,0,0,0,0,3,0,1,0,0,0
1,0,0,0,0,1,4,0,0,1,1
1,1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,1,0,0,1
1,0,0,0,1,10,7,1,0,0,0
1,1,0,0,0,3,0,1,0,0,1
1,1,0,0,0,0,1,1,0,0,1
1,0,0,0,0,0,0,0,0,1,1
1,0,1,2,0,11,3,1,0,0,1
1,1,0,0,0,4,190,1,0,0,1
1,1,0,0,0,3,8,0,1,0,0
1,1,0,0,0,0,1,0,1,0,1
1,0,0,0,0,2,16,1,0,0,1
0,0,0,0,0,4,0,1,0,0,1
1,1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1,1
1,0,0,0,0,0,1,1,0,0,0
1,0,0,0,0,2,1,1,0,0,0
1,0,0,1,0,14,5,1,0,0,1
1,0,0,0,0,2,0,1,0,0,0
0,1,0,0,0,0,0,0,1,0,1
1,0,0,0,0,6,0,1,0,0,0
1,1,0,0,0,0,37,1,0,0,0
1,0,0,0,0,0,1,0,0,1,1
1,1,0,0,0,1,1,0,0,1,1
1,0,0,0,0,1,75,1,0,0,1
1,0,0,0,0,3,1,1,0,0,0
1,0,0,0,0,1,1,1,0,0,1
1,1,0,0,0,0,0,0,1,0,1
1,0,0,0,0,1,1,0,0,1,0
1,0,0,0,0,14,1,0,1,0,1
1,0,0,0,0,0,1,0,0,1,0
1,1,0,0,0,2,91,0,1,0,0
1,0,2,0,0,6,25,1,0,0,1
1,0,0,0,0,7,1,0,1,0,0
0,0,0,0,0,3,0,1,0,0,0
1,0,1,0,2,4,3,1,0,0,1
1,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0,1,0,1
1,0,0,0,0,3,1,1,0,0,0
0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,0,13,0,1,0,0,0
1,1,0,0,0,0,0,0,0,1,1
1,1,0,0,0,0,42,0,1,0,1
1,0,0,0,0,0,0,0,0,1,0
1,0,1,0,0,3,60,1,0,0,0
0,1,0,0,1,0,0,1,0,0,0
1,0,0,0,0,0,1,1,0,0,1
1,0,0,0,0,4,8,0,1,0,1
1,0,0,0,0,9,27,1,0,0,0
1,0,0,0,0,1,0,0,0,1,1
1,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,1,0,0,1,1
1,1,0,0,0,1,0,1,0,0,1
1,0,0,0,0,2,2,1,0,0,1
1,1,0,0,0,0,13,1,0,0,1
0,1,0,0,0,1,3,1,0,0,1
1,0,1,0,0,3,1,0,0,1,0
1,0,0,0,0,4,1,1,0,0,0
0,1,0,0,0,0,0,1,0,0,1
1,1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0,0,0,1,0,1
1,1,0,0,0,0,1,1,0,0,1
1,1,0,0,1,0,0,0,0,1,0
1,0,0,0,0,7,27,1,0,0,0
0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,0,10,1,1,0,0,0
1,1,0,0,0,1,24,0,0,1,1
1,0,0,1,0,3,2,1,0,0,0
1,1,0,0,0,7,68,1,0,0,1
1,1,0,0,0,3,1,1,0,0,0
0,0,3,0,0,17,8,1,0,0,0
1,0,0,0,0,0,0,1,0,0,1
1,1,0,0,0,1,0,1,0,0,1
1,1,0,0,7,3,1,0,0,1,1
0,1,0,0,0,0,0,0,1,0,1
1,1,0,0,0,2,13,0,1,0,1
1,0,0,0,0,2,-1,1,0,0,1
1,0,0,0,0,38,121,0,1,0,0
0,1,0,0,0,15,0,0,1,0,1
1,1,0,0,0,0,0,0,1,0,1
1,0,0,0,0,1,-1,0,1,0,1
1,0,0,0,0,1,0,1,0,0,1
1,0,0,0,0,1,24,0,0,1,1
1,1,0,0,0,0,1,0,1,0,1
1,1,0,0,1,2,19,1,0,0,0
1,1,0,0,0,2,42,1,0,0,0
1,0,0,0,0,2,1,0,1,0,1
1,1,0,0,0,1,35,0,1,0,1
1,1,0,0,0,8,5,0,1,0,1
1,1,0,0,0,3,0,1,0,0,1
1,0,0,0,0,6,1,0,1,0,1
0,0,0,0,0,0,77,0,0,1,1
1,1,0,0,1,2,1,1,0,0,0
1,0,0,0,0,0,13,0,0,1,1
1,1,0,0,0,0,81,1,0,0,1
1,0,2,0,0,8,0,1,0,0,1
1,0,0,0,0,0,0,0,0,1,1
1,1,0,0,0,1,0,0,1,0,1
1,0,0,0,0,11,56,0,1,0,0
0,0,0,0,0,3,0,0,1,0,1
1,1,0,0,0,1,1,1,0,0,0
0,0,0,0,0,5,8,1,0,0,0
0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,12,1,1,0,0,0
1,0,1,2,0,5,2,1,0,0,0
1,0,0,0,0,9,43,1,0,0,0
0,1,0,0,0,0,1,1,0,0,1
1,0,0,2,1,3,9,0,0,1,0
1,1,0,0,0,3,0,0,1,0,1
1,1,0,0,0,2,0,0,1,0,1
1,0,0,0,0,0,1,1,0,0,1
1,0,0,0,0,17,29,0,1,0,0
1,0,0,0,0,0,3,0,0,1,1
1,1,0,0,0,2,1,1,0,0,1
1,1,0,0,0,0,1,0,1,0,1
1,1,0,0,0,0,0,1,0,0,0
1,1,0,0,0,1,0,1,0,0,1
0,0,0,0,0,2,1,0,0,1,0
0,1,0,0,0,1,1,0,1,0,1
1,0,0,3,4,15,91,1,0,0,0
1,1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,5,0,0,1,1
1,0,0,2,0,17,1,1,0,0,0
1,1,0,0,0,1,20,1,0,0,1
1,0,0,1,0,3,1,1,0,0,1
1,1,0,0,0,1,0,1,0,0,1
1,0,0,0,0,8,1,1,0,0,0
1,0,0,0,0,15,48,1,0,0,0
0,1,0,0,0,0,1,1,0,0,1
1,1,0,0,0,0,0,0,0,1,1
1,0,0,0,1,5,6,1,0,0,0
1,0,0,0,0,2,46,1,0,0,0
0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0,0,0,1,0,1
1,0,0,0,0,3,34,1,0,0,0
